AAABCBB	0	2	0	3	0	1	0	0	0	0	7
AAABCBC	0	4	0	2	4	0	0	7	0	0	3
AAABCCA	0	2	0	0	2	0	0	5	7	29	3
AAABCCB	0	8	0	3	0	0	0	5	0	0	7
AAABCCC	0	1	0	0	4	1	0	0	0	11	7
AAACAAA	0	16	0	2	0	0	0	5	5	0	1
AAACAAB	0	2	0	5	0	0	0	0	0	0	7
AAACAAC	0	16	0	0	5	0	0	0	0	19	7
AAACABA	0	8	0	0	4	0	0	0	0	13	7
AAACABB	0	8	0	3	0	0	0	5	7	0	3
AAACABC	0	2	0	4	0	1	0	0	0	19	7
AAACACA	0	16	0	3	0	0	0	5	7	21	3
AAACACB	0	2	0	3	0	1	0	7	0	0	3
AAACACC	0	4	0	2	4	0	0	5	5	0	3
AAACBAA	0	1	0	3	3	0	0	0	0	19	7
AAACBAB	0	16	0	3	0	0	0	0	0	0	7
AAACBAC	0	2	0	3	0	1	0	0	5	0	3
AAACBBA	0	4	0	2	2	1	0	3	3	19	1
AAACBBB	0	2	0	0	2	1	0	3	3	0	3
AAACBBC	0	8	0	3	0	0	0	3	7	0	3
AAACBCA	0	16	0	6	2	1	0	3	7	0	1
AAACBCB	0	8	0	4	0	0	0	0	3	29	3
AAACBCC	0	8	0	3	3	1	0	0	7	31	3
AAACCAA	0	16	0	4	0	1	0	5	0	15	3
AAACCAB	0	16	0	6	2	1	0	5	0	0	3
AAACCAC	0	8	0	4	0	0	0	0	0	0	7
AAACCBA	0	8	0	5	5	0	0	0	7	31	3
AAACCBB	0	4	0	3	0	0	0	0	0	0	7
AAACCBC	0	16	0	3	0	0	0	0	7	13	7
AAACCCA	0	16	0	3	4	0	0	3	5	0	3
AAACCCB	0	4	0	3	7	6	13600	0	0	0	3
AAACCCC	0	16	0	2	0	0	0	0	0	0	7
AAACIJD	0	4	0	4	3	6	14900	0	0	31	3
AAAOFWA	0	2	0	5	0	1	0	7	0	23	3
AAARRGG	0	2	0	2	0	0	0	0	5	0	7
AAAZAAA	0	8	0	0	2	0	0	0	5	27	7
AABAAAA	0	4	0	0	4	6	14400	0	5	0	3
AABAAAB	0	2	0	2	3	1	0	0	0	0	3
AABAAAC	0	1	0	2	3	14	17400	7	0	13	3
AABAABA	0	8	0	0	3	1	0	0	0	0	7
AABAABB	0	8	0	3	5	0	0	0	5	11	3
AABAABC	0	8	0	2	4	0	0	0	5	29	3
AABAACA	0	2	0	5	3	0	0	5	0	15	3
AABAACB	0	16	0	0	0	0	0	5	0	11	7
AABAACC	0	2	0	2	0	0	0	3	0	0	7
AABABAA	0	16	0	2	4	0	0	5	3	0	3
AABABAB	0	2	0	5	3	0	0	0	3	0	3
AABABAC	0	16	0	0	0	0	0	0	0	19	7
AABABBA	0	8	0	0	0	0	0	0	5	13	7
AABABBB	0	8	0	3	3	0	0	5	5	0	3
AABABBC	0	2	0	4	0	0	0	0	7	19	7
AABABCA	0	16	0	3	2	0	0	7	0	21	3
AABABCB	0	2	0	3	5	6	19900	7	5	0	1
AABABCC	0	4	0	2	0	0	0	5	3	0	3
AABACAA	0	1	0	3	7	1	0	0	5	19	3
AABACAB	0	16	0	3	2	0	0	0	0	0	7
AABACAC	0	2	0	3	5	6	19900	0	0	0	3
AABACBA	0	4	0	2	3	0	0	3	0	19	3
AABACBB	0	2	0	0	4	0	0	3	7	0	3
AABACBC	0	8	0	3	0	1	0	3	0	0	3
AABACCA	0	16	0	6	7	0	0	3	0	0	3
AABACCB	0	8	0	4	0	0	0	0	0	29	7
AABACCC	0	8	0	3	0	0	0	0	3	31	7
AABBAAA	0	8	0	7	6	0	0	0	0	27	7
AABBAAB	0	8	0	0	0	1	0	5	0	21	7
AABBAAC	0	8	0	3	3	0	0	5	5	15	3
AABBABA	0	1	0	3	7	1	0	0	5	19	3
AABBABB	0	16	0	3	2	14	18800	5	7	0	1
AABBABC	0	2	0	3	5	1	0	0	0	0	3
AABBACA	0	4	0	2	3	0	0	5	5	19	3
AABBACB	0	2	0	0	4	0	0	5	5	0	3
AABBACC	0	8	0	3	0	0	0	5	0	0	7
AABBBAA	0	8	0	0	0	1	0	0	0	0	7
AABBBAB	0	4	0	2	3	0	0	0	3	0	3
AABBBAC	0	2	0	0	4	0	0	0	3	0	7
AABBBBA	0	16	0	4	2	1	0	0	0	15	3
AABBBBB	0	16	0	6	7	0	0	3	7	0	3
AABBBBC	0	8	0	4	0	1	0	0	3	0	3
AABBBCA	0	8	0	5	2	0	0	7	0	31	3
AABBBCB	0	4	0	3	6	1	0	0	0	0	3
AABBBCC	0	16	0	3	0	0	0	3	0	13	7
AABBCAA	0	2	0	0	3	1	0	3	3	13	3
AABBCAB	0	8	0	5	2	0	0	0	7	0	3
AABBCAC	0	4	0	3	6	1	0	0	0	0	3
AABBCBA	0	8	0	3	3	0	0	5	0	21	3
AABBCBB	0	16	0	3	2	1	0	0	5	15	3
AABBCBC	0	4	0	3	2	0	0	3	0	0	3
AABBCCA	0	1	0	4	5	0	0	0	3	0	3
AABBCCB	0	4	0	3	5	1	0	5	5	31	1
AABBCCC	0	1	0	2	0	1	0	3	5	0	3
AABCAAA	0	16	0	5	0	0	0	0	5	13	7
AABCAAB	0	16	0	4	2	1	0	5	0	15	3
AABCAAC	0	16	0	6	7	1	0	5	7	0	1
AABCABA	0	2	0	0	3	0	0	0	0	13	7
AABCABB	0	8	0	5	2	0	0	0	0	0	7
AABONQV	0	4	0	0	2	0	0	0	0	11	7
AADLMZE	0	1	0	2	5	1	0	5	0	15	3
AAFIHGW	0	4	0	4	0	1	0	7	0	29	3
AAHNBWX	0	16	0	2	0	1	0	0	0	0	7
AAIPQFF	0	4	0	0	6	1	0	0	3	0	3
AAJEPQS	0	1	0	0	3	0	0	5	0	0	7
AAJIRYK	0	8	0	3	0	0	0	0	3	0	7
AAKWUVT	0	2	0	3	2	1	0	7	7	1	1
AALAAAD	0	8	0	0	3	0	0	0	0	15	7
AALMIQV	0	16	0	0	0	6	18800	5	3	0	3
AALOAAJ	0	16	0	0	0	0	0	3	0	0	7
AAPWCZE	0	16	0	3	2	0	0	0	0	15	7
AAQNFPB	0	2	0	3	3	0	0	0	5	0	3
AAQSOZY	0	1	0	0	5	0	0	5	0	27	7
AARRGHH	0	8	0	2	3	0	0	0	0	31	7
AARRRGH	0	16	0	3	6	0	0	3	5	0	3
AASRPEM	0	2	0	0	0	0	0	7	0	21	7
AATQOUE	0	1	0	0	0	0	0	0	0	0	7
AAUJQRR	0	2	0	4	0	0	0	0	0	0	5
AAVNVAQ	0	16	0	3	3	0	0	5	5	29	1
AAXJZWU	0	4	0	3	0	0	0	3	0	11	7
AAZIKNO	0	2	0	2	4	0	0	5	0	0	3
ABAAAAA	0	16	0	2	0	0	0	0	3	0	7
ABAAAAB	0	8	0	0	2	1	0	0	0	0	7
ABABYBE	0	4	0	0	0	0	0	0	0	0	7
ABACABA	0	1	0	5	4	0	0	0	7	0	3
ABACADA	0	8	0	0	0	1	0	0	0	11	7
ABACTOR	0	8	0	0	0	1	0	0	0	0	7
ABALONE	0	1	0	4	0	0	0	0	0	0	7
ABALTAD	0	2	0	0	0	6	21000	5	3	31	3
ABANDED	0	16	0	7	6	18	164000	0	5	15	3
ABANDON	0	8	0	6	6	0	0	7	3	19	3
ABASERS	0	16	0	5	2	0	0	3	0	0	3
ABASHED	0	2	0	4	0	0	0	3	5	27	3
ABASHES	0	8	0	3	4	0	0	7	3	0	3
ABASIAS	0	16	0	0	2	14	16000	0	0	23	7
ABASING	0	4	0	2	5	6	20500	0	0	0	3
ABATERS	0	8	0	3	0	18	230000	0	0	0	7
ABATING	0	4	0	3	0	0	0	0	7	0	7
ABBAAAA	0	8	0	2	0	0	0	0	0	0	7
ABBABBA	0	1	0	5	2	14	13800	0	5	0	3
ABBAFAN	0	4	0	0	4	0	0	0	0	0	7
ABCABCA	0	1	0	2	2	10	25200	0	0	27	3
ABCBCBA	0	1	0	0	0	0	0	0	0	19	7
ABCDCBA	0	4	0	0	2	0	0	0	0	31	7
ABCDEFG	0	1	0	3	3	10	29800	0	5	11	3
ABDAAAA	0	8	0	3	0	0	0	5	3	29	3
ABFTHEG	0	16	0	2	0	18	162000	0	5	29	3
ABIGTIT	0	4	0	0	6	0	0	5	0	13	7
ABPFOIV	0	2	0	3	2	0	0	0	5	0	3
ABSCOND	0	2	0	0	3	1	0	0	7	21	3
ABUGPOE	0	2	0	3	4	0	0	0	5	0	3
ABYKWXT	0	16	0	3	0	1	0	3	0	0	3
ABZXRIX	0	4	0	4	3	1	0	0	5	19	3
ACAAAAA	0	16	0	0	4	0	0	3	0	0	7
ACADQOU	0	4	0	0	0	14	28600	5	0	13	7
ACAGSRL	0	8	0	0	0	1	0	0	0	0	7
ACAKAIM	0	8	0	5	5	0	0	3	5	21	3
ACBCDCE	0	1	0	3	0	0	0	3	7	27	3
ACBTBOY	0	16	0	3	0	1	0	3	0	0	3
ACETONE	0	4	0	2	0	0	0	5	3	11	3
ACFLCRT	0	8	0	0	5	1	0	0	0	13	7
ACIWGES	0	4	0	3	0	0	0	0	0	13	7
ACQSPYK	0	2	0	4	0	0	0	0	3	0	7
ACRIMBO	0	8	0	0	3	1	0	7	3	29	3
ACTFSWO	0	2	0	3	4	0	0	3	0	0	3
ADCBACA	0	16	0	6	0	0	0	3	0	27	7
ADEAVPJ	0	2	0	5	3	0	0	5	0	23	3
ADFNRAL	0	4	0	4	2	1	0	0	5	0	3
ADGJLMB	0	16	0	3	3	0	0	0	0	0	7
ADHUUIA	0	2	0	5	0	1	0	0	0	0	7
ADKXBVY	0	16	0	0	3	1	0	0	0	27	7
ADMEXTJ	0	8	0	7	3	1	0	0	7	0	3
ADMTMKE	0	8	0	4	2	10	24700	0	0	0	3
ADOREME	0	4	0	3	5	0	0	0	3	21	3
ADORESU	0	16	0	0	0	10	27900	7	7	0	3
ADRAGON	0	16	0	0	0	0	0	0	0	0	7
ADTUATZ	0	16	0	0	5	10	17000	0	7	0	3
ADUFUWL	0	1	0	2	0	0	0	7	5	0	3
ADWFSBW	0	8	0	4	0	0	0	0	7	15	7
ADXJPXV	0	4	0	0	4	1	0	0	0	0	7
ADZRALQ	0	2	0	0	0	0	0	0	3	0	7
AECEYUP	0	16	0	5	5	0	0	0	3	0	3
AEELZLA	0	16	0	6	3	0	0	0	0	0	7
AEEZXIT	0	8	0	3	4	0	0	7	0	0	3
AEGSYIU	0	8	0	0	0	0	0	0	0	0	7
AEGXFDX	0	8	0	2	4	13	0	0	0	0	3
AEJQVAT	0	2	0	2	2	1	0	0	5	0	3
AELEVEN	0	1	0	2	0	0	0	3	0	0	7
AENIMUS	0	1	0	3	6	0	0	7	5	0	3
AEOPIIY	0	1	0	2	2	1	0	0	0	15	1
AEPVFPL	0	2	0	0	0	0	0	0	5	0	7
AEROGEL	0	4	0	6	0	14	24200	7	7	0	3
AERVLUS	0	8	0	5	4	0	0	0	5	0	3
AETGVHY	0	2	0	4	0	0	0	7	5	0	3
AEUEKZP	0	8	0	2	0	0	0	5	0	0	7
AFAIRYS	0	1	0	3	0	1	0	3	0	19	3
AFGNBBA	0	2	0	6	7	1	0	0	0	0	3
AFHHPCT	0	4	0	4	5	1	0	0	0	0	3
AFOGLYE	0	1	0	0	3	0	0	0	5	23	7
AFVYMUU	0	1	0	2	0	0	0	0	3	31	7
AGAYYTA	0	1	0	2	0	0	0	0	5	0	5
AGCHCTC	0	4	0	2	4	0	0	0	0	11	5
AGDVHNN	0	16	0	3	3	0	0	0	0	0	7
AGEEAJG	0	8	0	2	5	0	0	5	0	11	3
AGKBLHQ	0	8	0	0	4	1	0	0	0	23	7
AGKJNRT	0	4	0	5	2	1	0	5	5	0	1
AGREAOC	0	16	0	0	0	0	0	5	3	0	7
AGRPWHJ	0	4	0	4	3	1	0	3	0	0	3
AGUCMXZ	0	4	0	2	7	18	226000	0	0	0	3
AGVOMNQ	0	1	0	0	0	1	0	5	0	0	7
AGWCPRE	0	1	0	0	0	1	0	0	5	0	7
AHAKXBR	0	16	0	0	3	1	0	0	0	0	7
AHHHHHH	0	8	0	2	0	0	0	0	0	15	5
AHLKDPY	0	16	0	0	3	0	0	7	0	0	7
AHNDIHR	0	2	0	0	0	0	0	5	0	13	7
AHRPSTA	0	16	0	5	3	0	0	0	0	13	7
AHRRGVJ	0	4	0	2	0	0	0	0	0	19	7
AHUUHIK	0	4	0	0	2	0	0	0	5	19	7
AHVRJRU	0	1	0	2	5	0	0	3	0	23	3
AHWWWBQ	0	1	0	0	4	1	0	0	0	0	7
AIIBFZA	0	1	0	2	0	1	0	3	5	31	3
AIIFXTX	0	8	0	5	2	0	0	5	0	0	3
AIIXWXK	0	16	0	4	3	0	0	0	0	0	7
AIKESPG	0	1	0	3	3	0	0	7	5	13	3
AIMFSPU	0	8	0	0	0	0	0	0	0	13	7
AINCCLQ	0	4	0	0	5	0	0	5	7	29	3
AINXYNY	0	1	0	0	5	0	0	0	0	23	7
AIPZHHQ	0	16	0	0	2	0	0	0	0	29	7
AIRSHIP	0	2	0	3	0	1	0	3	0	31	3
AIZTJCP	0	8	0	0	3	0	0	5	0	0	7
AJAAAAA	0	1	0	4	5	0	0	0	0	0	7
AJHQQQV	0	4	0	0	4	1	0	3	3	23	3
AJIZMYU	0	8	0	2	4	1	0	5	0	0	3
AJLSFHY	0	4	0	2	5	0	0	0	5	27	3
AJOLCXA	0	16	0	5	0	1	0	0	0	0	7
AJQOWOS	0	16	0	0	2	1	0	0	0	0	7
AJZEZSP	0	16	0	5	5	1	0	0	5	0	3
AKAAAAA	0	8	0	7	6	10	20900	3	0	0	3
AKEERVO	0	16	0	0	0	0	0	0	7	0	7
AKGDDVD	0	8	0	2	0	10	22800	0	0	0	7
AKIZBVD	0	8	0	3	0	1	0	7	7	0	3
AKNIZZR	0	8	0	2	3	0	0	0	0	13	7
AKPNTQR	0	8	0	4	2	0	0	0	0	0	7
AKSXBWB	0	2	0	0	0	0	0	0	0	11	7
AKUDUWI	0	2	0	5	2	1	0	0	7	29	3
AKVGJTV	0	8	0	5	5	0	0	0	0	0	7
AKVPSXI	0	2	0	3	0	1	0	5	0	0	3
AKYPXMO	0	8	0	2	5	0	0	0	0	0	7
ALABAST	0	8	0	0	0	14	16100	0	3	15	7
ALABITE	0	2	0	7	3	0	0	5	0	0	3
ALACEHO	0	16	0	0	0	0	0	7	5	0	7
ALADDIN	0	16	0	0	6	18	134000	0	0	13	7
ALAEZSP	0	1	0	0	3	1	0	3	3	11	3
ALAGEHZ	0	1	0	0	2	1	0	0	0	0	7
ALAMIDA	0	16	0	0	0	1	0	3	0	0	7
ALCOHOL	0	16	0	0	0	1	0	0	0	19	7
ALDRHQA	0	16	0	3	4	0	0	0	0	29	5
ALHLFCP	0	4	0	2	2	0	0	3	0	11	3
ALIBABA	0	4	0	2	0	0	0	5	0	21	7
ALLADIN	0	2	0	4	2	1	0	3	0	13	3
ALLEGRO	0	1	0	5	0	0	0	0	0	0	7
ALLONSY	0	1	0	0	2	0	0	3	0	29	7
ALMCMDM	0	1	0	2	3	0	0	0	7	0	3
ALMTOXZ	0	2	0	2	5	0	0	0	3	0	3
ALOFXPZ	0	8	0	5	3	0	0	3	5	21	3
ALPHAAZ	0	16	0	2	4	0	0	5	0	15	3
ALTRINA	0	8	0	2	0	0	0	3	0	0	3
ALTRNIA	0	4	0	3	3	0	0	7	7	21	3
ALUGCON	0	1	0	0	7	1	0	3	0	23	3
ALVINNN	0	1	0	0	5	0	0	0	7	0	7
ALVMAAI	0	16	0	2	5	18	123000	5	7	23	1
ALWJYUP	0	1	0	0	4	0	0	5	5	0	3
ALXKFOS	0	16	0	6	2	1	0	0	7	31	3
ALXOIRC	0	1	0	2	0	14	23900	5	0	15	3
ALZFHFP	0	16	0	0	2	1	0	0	3	13	3
AMAHSNP	0	4	0	0	0	0	0	5	0	0	7
AMAZONA	0	8	0	0	0	1	0	0	5	29	7
AMCICHV	0	16	0	3	5	1	0	0	0	15	3
AMERICA	0	4	0	3	0	14	16200	0	7	0	3
AMFKCUD	0	16	0	2	2	1	0	7	0	0	3
AMIIXXV	0	1	0	0	0	10	23500	0	5	23	7
AMIVYFW	0	8	0	2	3	1	0	5	0	19	3
AMLTEDQ	0	1	0	4	0	0	0	0	5	27	7
AMLYRDR	0	8	0	0	0	0	0	5	0	0	7
AMOLLYA	0	16	0	0	3	10	14000	3	0	15	3
AMPCLBI	0	8	0	0	0	0	0	0	0	0	7
AMPHCDY	0	2	0	2	0	0	0	0	0	0	7
AMTHGTB	0	1	0	2	0	0	0	5	0	0	7
AMVBGMY	0	16	0	0	2	0	0	0	0	11	7
AMXBDXC	0	1	0	6	2	1	0	7	7	15	1
ANALPAL	0	2	0	4	2	1	0	0	0	0	3
ANALSEX	0	2	0	2	0	1	0	0	5	0	3
ANANGEL	0	4	0	0	2	1	0	0	0	0	7
ANATOLE	0	2	0	3	6	1	0	0	0	0	3
ANCIENT	0	2	0	5	5	1	0	0	7	0	3
ANDROID	0	4	0	0	3	1	0	5	0	0	3
ANEKGIV	0	8	0	0	3	0	0	3	0	15	7
ANGELES	0	2	0	4	0	0	0	5	0	0	7
ANGELIC	0	8	0	3	0	0	0	7	0	0	7
ANGIELL	0	1	0	0	0	0	0	0	0	0	7
ANGUISH	0	1	0	0	0	0	0	0	7	0	7
ANGZUGH	0	8	0	0	4	1	0	7	5	29	3
ANISEED	0	4	0	2	0	1	0	0	0	19	7
ANLDQJX	0	2	0	0	0	0	0	0	3	0	7
ANLVUIL	0	16	0	2	0	0	0	0	0	29	7
ANORMAL	0	8	0	2	4	1	0	7	0	0	3
ANOTHER	0	16	0	3	3	0	0	7	5	0	3
ANTARES	0	1	0	0	0	10	29400	0	0	0	7
ANTIFAS	0	2	0	0	0	1	0	5	0	29	7
ANWUVVA	0	8	0	4	0	0	0	7	0	11	7
ANYNESD	0	1	0	5	3	0	0	3	5	21	3
ANZIVPQ	0	16	0	0	2	0	0	0	5	0	7
AOAAAAA	0	8	0	2	3	1	0	5	0	19	3
AOAKOJC	0	2	0	5	0	0	0	0	7	13	7
AOCFGCK	0	4	0	0	5	0	0	7	7	0	3
AODJPAI	0	2	0	2	0	0	0	5	0	0	7
AODUOGQ	0	1	0	0	3	1	0	0	5	21	3
AOHUAML	0	16	0	3	2	0	0	0	0	13	7
AOKKIXS	0	4	0	5	0	1	0	5	0	15	3
AORKXTE	0	4	0	2	0	0	0	0	5	0	7
AORQTCV	0	8	0	0	5	1	0	3	0	27	3
AOUVGPF	0	8	0	3	5	1	0	7	5	0	1
AOVBHKR	0	4	0	3	0	0	0	5	0	15	7
AOWFOGT	0	8	0	3	5	1	0	1	5	0	1
AOYCANA	0	4	0	0	0	10	30000	0	7	0	7
APDHFOO	0	2	0	2	0	0	0	0	0	19	7
APESPGG	0	4	0	0	3	0	0	0	0	0	7
APHTLET	0	1	0	0	0	1	0	0	0	31	7
APJFLXT	0	16	0	0	2	0	0	0	0	0	7
APMQZAX	0	8	0	0	0	0	0	0	0	13	7
APOLLOB	0	4	0	0	0	0	0	7	0	19	7
APOLOGY	0	8	0	0	2	0	0	3	0	31	7
APOVUUG	0	2	0	4	0	0	0	0	0	0	7
APPLEPI	0	1	0	2	0	1	0	5	7	23	3
APQOBGM	0	4	0	0	2	1	0	3	0	0	3
APSPQMD	0	16	0	0	0	0	0	5	7	0	7
APUCUGP	0	2	0	0	0	0	0	3	5	0	7
APWEDQX	0	8	0	0	3	0	0	0	0	0	7
AQBRZEJ	0	2	0	0	0	1	0	0	0	0	7
AQFTCPH	0	8	0	5	3	1	0	0	0	21	3
AQHHXEO	0	1	0	2	2	0	0	0	0	0	7
AQJMKUP	0	4	0	0	2	10	27300	5	0	11	3
AQOJOJM	0	4	0	4	0	18	115000	0	0	0	7
AQQOBJV	0	16	0	0	0	1	0	0	0	0	7
AQQQQQQ	0	16	0	2	3	1	0	0	0	0	3
AQSWBNB	0	4	0	2	3	0	0	0	7	15	3
AQUJSBG	0	1	0	4	5	10	29500	0	5	0	3
AQUJVPN	0	8	0	2	0	1	0	0	0	15	7
AQUYOQA	0	4	0	4	0	0	0	0	5	0	7
AQVPDNU	0	4	0	3	7	1	0	0	0	0	3
AQYXVUY	0	16	0	2	3	0	0	3	0	0	3
AQZNHMZ	0	8	0	5	5	1	0	0	0	0	3
ARABEST	0	8	0	7	6	0	0	3	7	0	3
ARAGORN	0	4	0	3	2	1	0	3	7	15	1
ARAMADA	0	4	0	3	3	1	0	0	5	0	3
ARASAYM	0	8	0	0	0	18	294000	5	0	0	7
ARCANUM	0	16	0	6	3	1	0	3	0	23	3
ARDBERG	0	2	0	2	0	1	0	0	5	0	3
ARDUINO	0	1	0	0	4	0	0	0	0	15	7
AREPIUP	0	2	0	0	3	1	0	0	0	29	7
ARFAIZG	0	2	0	6	2	0	0	0	5	21	3
ARHXZSP	0	8	0	0	3	0	0	0	0	0	7
ARIZONA	0	1	0	2	2	0	0	7	7	23	3
ARJCDUN	0	2	0	0	3	1	0	5	7	11	3
ARJKAXZ	0	16	0	6	0	0	0	0	0	0	3
ARJLOYH	0	1	0	3	0	1	0	0	0	0	7
ARKHAMS	0	4	0	0	0	1	0	5	7	0	3
AROBASA	0	2	0	5	0	0	0	3	0	0	7
ARRAKIS	0	4	0	0	3	0	0	3	0	0	7
ARRRRRR	0	16	0	0	3	0	0	3	0	0	7
ARSENIC	0	4	0	2	4	0	0	0	0	15	7
ARUTNUK	0	16	0	4	0	1	0	0	0	0	7
ARVYTYO	0	1	0	0	2	1	0	5	0	13	3
ARWVXCK	0	8	0	4	2	1	0	0	5	31	3
ARXHCIK	0	1	0	0	3	0	0	3	5	0	3
ASBSSGB	0	16	0	4	2	0	0	0	5	19	3
ASDFGHJ	0	8	0	3	2	1	0	0	7	29	3
